batch_average,batch_best
30640.403426,15375.273162
27839.143199,14795.814889
24809.877503,13566.580862
21649.659483,11804.150891
20552.063947,11530.726066
19035.986361,11198.564918
17970.964434,8260.260039
17653.336628,10099.418090
16680.069466,9558.753128
15972.673610,8604.018069
15308.149006,8459.366775
14789.616940,9089.121212
14241.768950,9426.656653
13934.663070,9199.583007
13658.680086,8189.728616
13649.155659,7350.918153
13100.942178,8265.997906
12658.130493,7293.298807
12791.901024,7020.870789
12356.636376,6993.029975
11754.914418,7422.456332
11802.174167,7666.256784
11874.443011,6266.477549
11370.733377,6516.219363
11494.960555,6318.345400
11337.140905,6548.420922
11002.594541,5790.315385
10899.384471,6763.088824
10768.528038,6056.298648
10451.533470,6533.807901
10573.717856,6882.796139
10316.743769,5632.222608
10193.932107,6273.723377
10197.162886,5876.347022
9837.673214,6576.127364
9785.923623,5605.926044
9572.353835,5945.922974
9652.128086,5856.623329
9546.182291,5860.888116
9331.840186,5396.702614
9377.257459,5223.955507
9194.482828,5012.757793
8869.711587,6042.076829
8820.858725,5164.100594
8851.228325,5396.702614
8832.825504,5361.801630
8727.081115,5439.804896
8574.879812,5396.702614
8343.842664,5522.865470
8208.819087,5006.357850
8271.892498,5164.100594
8250.296112,5164.100594
7910.617231,4888.396292
7827.569334,5223.955507
7842.451328,5130.719351
7860.975447,5006.357850
7799.882980,5130.719351
7568.371572,5130.719351
7564.527629,4888.396292
7589.396100,5006.357850
7365.666769,5027.601284
7373.353419,5164.100594
7247.291611,5006.357850
7199.747021,5006.357850
7080.869762,4888.396292
7048.207219,5006.357850
7023.870284,5012.757793
6974.836567,4888.396292
6790.548043,4888.396292
6818.779313,4888.396292
6710.904535,5006.357850
6693.262056,5006.357850
6639.465214,4888.396292
6531.073416,4888.396292
6509.513370,4888.396292
6489.244087,5006.357850
6304.317839,4888.396292
6360.409736,4888.396292
6267.322195,4888.396292
6236.544691,4888.396292
6261.567016,4888.396292
6217.789435,4888.396292
6116.166608,4888.396292
6068.228110,4888.396292
5946.817645,4888.396292
5968.630348,4888.396292
5976.066903,4888.396292
5981.016397,4888.396292
5872.836860,4888.396292
5810.168391,4888.396292
5817.229563,4888.396292
5784.119646,4888.396292
5779.694983,4888.396292
5845.239285,4888.396292
5764.703149,4888.396292
5857.961789,4888.396292
5704.505206,4888.396292
5580.598918,4888.396292
5614.804945,4888.396292
5591.381470,4888.396292
5532.536806,4888.396292
5588.026053,4888.396292
5551.542259,4888.396292
5483.925218,4783.476869
5516.344515,4888.396292
5513.349121,4888.396292
5518.690265,4888.396292
5441.426982,4783.476869
5512.054147,4783.476869
5417.741044,4783.476869
5415.111996,4783.476869
5417.373233,4783.476869
5421.253380,4783.476869
5408.786081,4888.396292
5312.908689,4888.396292
5325.584951,4888.396292
5344.594329,4783.476869
5356.752921,4783.476869
5360.474060,4783.476869
5406.053382,4888.396292
5373.681713,4783.476869
5291.703383,4783.476869
5388.800857,4783.476869
5340.138051,4783.476869
5302.669109,4783.476869
5283.387060,4783.476869
5306.486968,4783.476869
5291.288540,4783.476869
5330.580192,4783.476869
5249.019402,4783.476869
5272.668607,4783.476869
5248.391039,4783.476869
5277.536589,4783.476869
5234.635769,4783.476869
5192.468499,4783.476869
5194.606611,4783.476869
5206.524914,4783.476869
5270.530962,4783.476869
5163.018288,4783.476869
5219.744169,4783.476869
5207.165656,4783.476869
5203.756223,4783.476869
5213.837364,4783.476869
5198.293978,4783.476869
5171.544638,4783.476869
5238.750559,4783.476869
5170.428585,4783.476869
5138.258760,4783.476869
5230.574611,4783.476869
5267.141631,4783.476869
5200.020453,4783.476869
5154.176925,4783.476869
5131.822601,4783.476869
5185.292096,4783.476869
5195.327371,4783.476869
5176.959340,4783.476869
5165.201553,4783.476869
5113.576582,4783.476869
5232.515545,4783.476869
5126.951783,4783.476869
5138.019613,4783.476869
5112.010021,4783.476869
5166.326289,4783.476869
5176.658100,4783.476869
5097.884212,4783.476869
5168.057870,4783.476869
5149.096700,4783.476869
5158.654874,4783.476869
5145.025430,4783.476869
5077.885417,4783.476869
5115.559505,4783.476869
5122.103138,4783.476869
5108.234676,4783.476869
5192.638961,4783.476869
5157.497744,4783.476869
5095.470203,4783.476869
5109.590070,4783.476869
5100.124961,4783.476869
5081.633729,4783.476869
5190.367056,4783.476869
5108.674975,4783.476869
5108.124189,4783.476869
5099.413341,4783.476869
5139.442312,4783.476869
5094.760820,4783.476869
5055.804111,4783.476869
5129.622441,4783.476869
5105.842945,4783.476869
5065.386903,4783.476869
5063.843661,4783.476869
5119.047214,4783.476869
5097.231682,4783.476869
5071.290559,4783.476869
5097.688732,4783.476869
5131.467762,4783.476869
5130.801086,4783.476869
5080.947543,4783.476869
5122.965694,4783.476869
5100.175439,4783.476869
5078.185727,4783.476869
5122.489743,4783.476869
5075.582666,4783.476869
5095.126949,4783.476869
5087.184532,4783.476869
5111.294599,4783.476869
5097.489292,4783.476869
5095.102731,4783.476869
5089.787303,4783.476869
5122.012535,4783.476869
5088.887128,4783.476869
5120.633123,4783.476869
5133.883698,4783.476869
5059.773423,4783.476869
5092.797316,4783.476869
5002.979414,4783.476869
5095.770043,4783.476869
5074.211480,4783.476869
5150.282792,4783.476869
5129.439149,4783.476869
5067.208495,4783.476869
5078.115837,4783.476869
5064.966788,4783.476869
5106.613481,4783.476869
5098.158543,4783.476869
5157.174785,4783.476869
5076.875584,4783.476869
5104.423751,4783.476869
5181.908398,4783.476869
5084.744946,4783.476869
5125.141355,4783.476869
5053.638842,4783.476869
5075.262457,4783.476869
5079.173881,4783.476869
5067.718610,4783.476869
5023.301690,4783.476869
5067.610797,4783.476869
5083.071703,4783.476869
5112.573884,4783.476869
