0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000034,0.000922,0.017518,0.023934,0.001233,0.000042,0.000001,0.000000,0.000000,0.000001,0.000018,0.000245,0.000018,0.000001,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000022,0.000912,0.033883,0.969614,1.304582,0.046958,0.001224,0.000028,0.000001,0.000001,0.000027,0.000743,0.013816,0.000743,0.000027,0.000001,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000305,0.016883,0.951165,53.579765,66.518433,1.288765,0.023376,0.000407,0.000007,0.000019,0.000762,0.028142,0.787759,0.028142,0.000762,0.000018,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000102,0.005472,0.328848,23.834645,2.591237,0.067011,0.001687,0.000038,0.000006,0.000274,0.014908,0.818683,46.896759,0.818683,0.014908,0.000274,0.000005,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.000305,0.010727,0.320214,0.049237,0.002272,0.000076,0.000002,0.000010,0.000565,0.031705,1.771204,97.045327,1.771204,0.031705,0.000565,0.000010,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000327,0.005585,0.001111,0.000067,0.000003,0.000000,0.000001,0.000039,0.001667,0.062628,1.757970,0.062628,0.001667,0.000039,0.000001,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000001,0.000000,0.000009,0.000119,0.000025,0.000002,0.000000,0.000000,0.000000,0.000002,0.000058,0.001658,0.031236,0.001658,0.000058,0.000002,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000017,0.000223,0.000024,0.000001,0.000000,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000039,0.000553,0.000039,0.000002,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000025,0.000670,0.011849,0.001115,0.000048,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,0.000681,0.023951,0.676376,0.047078,0.001574,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000238,0.012455,0.693805,44.542275,1.495043,0.035807,0.000692,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000038,0.000086,0.000008,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000334,0.018819,1.044808,57.876509,2.813460,0.031754,0.000568,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000107,0.001886,0.004990,0.000380,0.000017,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000277,0.015615,0.851848,40.007897,0.864335,0.016058,0.000290,0.000005,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000003,0.000108,0.003632,0.086807,0.265522,0.016963,0.000631,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,0.000795,0.030263,0.834056,0.030481,0.000808,0.000019,0.000000,0.000001,0.000012,0.000164,0.000017,0.000001,0.000000,0.000001,0.000040,0.001953,0.088563,5.073651,11.745185,0.656248,0.019105,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000027,0.000785,0.014996,0.000789,0.000028,0.000001,0.000001,0.000018,0.000501,0.008999,0.000993,0.000032,0.000001,0.000002,0.000123,0.006840,0.364768,17.954031,50.335497,22.363273,0.392957,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000014,0.000001,0.000001,0.000018,0.000260,0.000018,0.000001,0.000000,0.000013,0.000523,0.018581,0.496769,0.070920,0.001510,0.000027,0.000003,0.000101,0.004824,0.225276,10.539292,27.594671,0.819889,0.020555,
0.000000,0.000001,0.000012,0.000001,0.000000,0.000002,0.000055,0.000784,0.000055,0.000002,0.000000,0.000005,0.000000,0.000000,0.000004,0.000197,0.010232,0.531445,26.788771,6.598278,0.062743,0.000695,0.000009,0.000008,0.000313,0.010260,0.266775,3.004214,0.061668,0.001542,
0.000002,0.000048,0.000669,0.000048,0.000005,0.000083,0.002346,0.044267,0.002346,0.000083,0.000002,0.000000,0.000000,0.000000,0.000011,0.000635,0.035714,1.990723,109.282891,3.862030,0.051588,0.000811,0.000015,0.000001,0.000013,0.000351,0.006535,0.048368,0.002170,0.000078,
0.000072,0.002004,0.037598,0.002006,0.000127,0.002348,0.088424,2.501462,0.088424,0.002346,0.000055,0.000001,0.000000,0.000000,0.000001,0.000044,0.001882,0.070887,1.982546,0.086266,0.002221,0.000054,0.000001,0.000000,0.000000,0.000010,0.000160,0.000980,0.000068,0.000003,
0.002007,0.075216,2.129028,0.075230,0.002792,0.044315,2.501463,141.440624,2.501462,0.044267,0.000784,0.000014,0.000000,0.000000,0.000000,0.000002,0.000066,0.001877,0.035416,0.002044,0.000076,0.000002,0.000000,0.000000,0.000000,0.000000,0.000004,0.000022,0.000002,0.000000,
0.037818,2.135799,120.895885,2.135800,0.037885,0.003021,0.088437,2.501462,0.088424,0.002346,0.000055,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000044,0.000627,0.000047,0.000002,0.000001,0.000010,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.008781,0.454089,23.046199,0.454087,0.008786,0.000247,0.002349,0.044268,0.002346,0.000083,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000011,0.000001,0.000002,0.000042,0.000569,0.000267,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000,
0.000420,0.015555,0.416702,0.015554,0.000420,0.000012,0.000056,0.000784,0.000055,0.000002,0.000000,0.000000,0.000001,0.000003,0.000021,0.000003,0.000000,0.000000,0.000000,0.000002,0.000066,0.001794,0.032712,0.013787,0.000742,0.000027,0.000001,0.000000,0.000000,0.000000,
0.000014,0.000396,0.007454,0.000396,0.000014,0.000000,0.000001,0.000014,0.000001,0.000000,0.000000,0.000004,0.000054,0.000092,0.000850,0.000088,0.000006,0.000000,0.000001,0.000047,0.001901,0.071036,1.878339,0.705172,0.025885,0.000723,0.000018,0.000000,0.000000,0.000000,
0.000000,0.000009,0.000129,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000160,0.002939,0.003119,0.034180,0.002194,0.000115,0.000005,0.000013,0.000672,0.038638,2.621999,103.776796,39.409408,0.673218,0.012685,0.000238,0.000004,0.000000,0.000000,
0.000006,0.000025,0.000006,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000004,0.000179,0.006400,0.157401,0.120456,1.171430,0.039622,0.001373,0.000048,0.000003,0.000047,0.001901,0.071036,1.878338,0.705166,0.025884,0.000723,0.000018,0.000000,0.000000,0.000000,
0.000342,0.001676,0.000167,0.000442,0.000035,0.000002,0.000000,0.000000,0.000001,0.000080,0.004250,0.201567,7.936900,4.946625,3.971075,0.067263,0.001309,0.000028,0.000001,0.000002,0.000066,0.001794,0.032712,0.013785,0.000742,0.000027,0.000001,0.000000,0.000000,0.000000,
0.017915,0.121802,0.007577,0.024646,0.000945,0.000039,0.000002,0.000000,0.000011,0.000722,0.046626,2.803768,19.511664,32.220283,18.190731,0.340511,0.006362,0.000116,0.000002,0.000000,0.000002,0.000042,0.000569,0.000267,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000,
0.875026,10.811922,0.319684,1.958630,0.025652,0.000523,0.000015,0.000001,0.000003,0.000189,0.010374,0.539657,28.898630,13.007620,3.113240,0.071215,0.001447,0.000032,0.000001,0.000000,0.000000,0.000001,0.000010,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
39.142155,84.255964,9.780071,1.147405,0.033906,0.000759,0.000016,0.000000,0.000001,0.000049,0.002632,0.137244,6.885004,5.236752,1.923923,0.051315,0.000850,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
