batch_average,batch_best
2305.276678,1050.685830
2024.263430,976.007299
1825.146223,976.007299
1724.178303,976.007299
1563.098079,976.007299
1439.022515,976.007299
1436.080888,976.007299
1399.230240,976.007299
1375.926430,976.007299
1286.677435,976.007299
1319.227154,976.007299
1247.223867,976.007299
1244.340595,976.007299
1236.790583,976.007299
1225.427016,976.007299
1210.015445,976.007299
1173.595251,976.007299
1187.597823,976.007299
1203.616020,976.007299
1186.096369,976.007299
1194.329891,976.007299
1168.789541,976.007299
1142.465322,976.007299
1122.873232,976.007299
1132.068877,976.007299
1131.629796,976.007299
1142.449037,976.007299
1096.536368,976.007299
1120.288433,976.007299
1102.953347,976.007299
1110.767859,976.007299
1078.174548,976.007299
1092.141802,976.007299
1087.771981,976.007299
1084.140036,976.007299
1094.693405,976.007299
1097.885800,976.007299
1126.112147,976.007299
1107.889692,976.007299
1076.416734,976.007299
1116.972384,976.007299
1098.046439,976.007299
1093.018616,976.007299
1083.894585,976.007299
1070.888959,976.007299
1067.248277,976.007299
1081.922183,976.007299
1081.742024,976.007299
1075.839636,976.007299
1076.393931,976.007299
1090.858548,976.007299
1088.494485,976.007299
1096.767570,976.007299
1090.169419,976.007299
1071.211925,976.007299
1068.720726,976.007299
1095.328317,976.007299
1074.423345,976.007299
1067.496040,976.007299
1076.749806,976.007299
1065.565178,976.007299
1070.711685,976.007299
1056.226102,976.007299
1050.583868,976.007299
1052.356214,976.007299
1064.340492,976.007299
1088.959532,976.007299
1070.952248,976.007299
1057.198780,976.007299
1053.199632,976.007299
1053.099992,976.007299
1066.467184,976.007299
1063.311636,976.007299
1085.333182,976.007299
1077.778662,976.007299
1075.048151,976.007299
1067.418895,976.007299
1060.462439,976.007299
1062.282780,976.007299
1060.547749,976.007299
1053.743354,976.007299
1067.019070,976.007299
1048.334264,976.007299
1075.506563,976.007299
1063.940667,976.007299
1052.747875,976.007299
1068.924720,976.007299
1063.340617,976.007299
1049.277811,976.007299
1050.927534,976.007299
1059.560433,976.007299
1059.500336,976.007299
1067.019070,976.007299
1046.232784,976.007299
1054.772210,976.007299
1064.742726,976.007299
1050.417188,976.007299
1065.283868,976.007299
1040.467638,976.007299
1055.282556,976.007299
1043.069072,976.007299
1035.291980,976.007299
1039.413571,976.007299
1052.041699,976.007299
1051.608498,976.007299
1035.602270,976.007299
1041.334040,976.007299
1047.663874,976.007299
1045.766207,976.007299
1039.905359,976.007299
1041.615179,976.007299
1031.503176,976.007299
1054.857519,976.007299
1032.242728,976.007299
1055.134720,976.007299
1046.395238,976.007299
1032.276104,976.007299
1063.943553,976.007299
1043.154381,976.007299
1048.444786,976.007299
1030.422387,976.007299
1031.732382,976.007299
1037.507921,976.007299
1048.019749,976.007299
1054.057870,976.007299
1044.141696,976.007299
1050.664951,976.007299
1031.613697,976.007299
1036.597750,976.007299
1025.490267,976.007299
1035.883410,976.007299
1053.280546,976.007299
1033.271584,976.007299
1037.226781,976.007299
1045.799583,976.007299
1043.631351,976.007299
1045.433135,976.007299
1054.457695,976.007299
1058.675474,976.007299
1053.310154,976.007299
1044.737351,976.007299
1053.972561,976.007299
1038.451467,976.007299
1039.565632,976.007299
1049.840090,976.007299
1038.484843,976.007299
1042.006840,976.007299
1032.957068,976.007299
1042.635871,976.007299
1051.235394,976.007299
1033.748553,976.007299
1041.319221,976.007299
1048.215579,976.007299
1043.945866,976.007299
1041.777634,976.007299
1052.889342,976.007299
1029.912041,976.007299
1038.222261,976.007299
1055.445010,976.007299
1044.770727,976.007299
1039.990669,976.007299
1061.882956,976.007299
1040.619700,976.007299
1029.597525,976.007299
1040.276034,976.007299
1023.559405,976.007299
1050.664951,976.007299
1038.799359,976.007299
1045.322613,976.007299
1043.893933,976.007299
1045.799583,976.007299
1041.937859,976.007299
1040.357117,976.007299
1032.523867,976.007299
1036.349987,976.007299
1035.772889,976.007299
1039.990669,976.007299
1046.513923,976.007299
1052.681123,976.007299
1044.889413,976.007299
1039.642777,976.007299
1038.085018,976.007299
1049.873466,976.007299
1048.215579,976.007299
1044.693582,976.007299
1032.609176,976.007299
1037.541297,976.007299
1045.203928,976.007299
1041.862943,976.007299
1030.788835,976.007299
1041.071457,976.007299
1049.873466,976.007299
1036.283235,976.007299
1032.328037,976.007299
1029.283010,976.007299
1044.456212,976.007299
1036.545817,976.007299
1040.782154,976.007299
1053.395463,976.007299
1039.905359,976.007299
1047.619924,976.007299
1036.716435,976.007299
1052.766432,976.007299
1026.748329,976.007299
1032.242728,976.007299
1047.109578,976.007299
1036.231301,976.007299
1051.545514,976.007299
1039.047122,976.007299
1031.961588,976.007299
1038.765983,976.007299
1035.039991,976.007299
1039.642777,976.007299
1059.160608,976.007299
1056.540618,976.007299
1047.534615,976.007299
1045.203928,976.007299
1060.581125,976.007299
1047.091021,976.007299
1042.491974,976.007299
1044.864201,976.007299
1031.699006,976.007299
1039.676153,976.007299
1041.248731,976.007299
