batch_average,batch_best
4180.544399,2914.613056
4175.388554,2585.972988
4185.155060,2742.249198
4210.710800,2744.298106
4188.713957,2654.814079
4189.446645,2761.810429
4166.567881,2510.212751
4142.407392,2580.135547
4130.724008,2743.216400
4185.294356,2750.135547
4135.046521,2667.570667
4135.313135,2731.541518
4161.296158,2435.534220
4097.656035,2668.537869
4165.103717,2662.700428
4187.663836,2749.168345
4137.500112,2592.892135
4171.573724,2831.733226
4090.686820,2667.570667
4193.210109,2743.216400
4135.338056,2517.131898
4146.374949,2592.892135
3977.356090,2762.892135
4155.116612,2750.135547
4144.587507,2830.766024
4151.752672,2744.298106
4130.000929,2612.768316
4171.770783,2504.375310
4119.411376,2379.449717
4099.894835,2605.534220
4136.365339,2585.972988
4164.228507,2511.294457
4089.093290,2511.294457
4150.438112,2731.541518
4126.526844,2750.135547
4107.870076,2360.855688
4070.451647,2580.135547
4093.587762,2435.534220
4106.047721,2528.806780
4106.761186,2535.725927
4075.333840,2517.131898
4087.011026,2597.647870
4098.165349,2591.810429
4081.383177,2743.216400
4095.313511,2504.375310
4077.790218,2585.972988
4042.358261,2750.135547
4034.236028,2585.972988
4077.707390,2587.054694
4047.665919,2573.216400
4013.288042,2359.888486
4059.044236,2579.053841
4072.069373,2680.212751
4037.908359,2435.534220
4066.424217,2668.537869
4022.929072,2385.287158
4030.670101,2675.457016
4026.187285,2435.534220
4034.689741,2441.371660
4025.342743,2510.212751
3993.796636,2592.892135
4001.151328,2737.378959
4025.574462,2661.733226
4031.507205,2366.693129
4008.364122,2265.534220
3997.604878,2743.216400
4027.070134,2654.814079
4023.503563,2750.135547
4034.982976,2598.729576
3988.955898,2511.294457
4017.473785,2585.972988
4004.673892,2429.696779
4018.125556,2510.212751
3977.129502,2127.852039
3987.751292,2580.135547
4022.707695,2573.216400
3954.070762,2355.018247
3993.541667,2271.371660
4013.924520,2475.086135
4011.893789,2517.131898
3985.882036,2510.212751
3951.049945,2441.371660
3924.562348,2510.212751
3973.838209,2661.733226
3917.224095,2511.294457
3955.630613,2504.375310
3921.470374,2303.689480
3962.188542,2598.729576
3911.571962,2435.534220
3927.179736,2510.212751
3954.890302,2435.534220
3921.343308,2360.855688
3870.152491,2271.371660
3900.481609,2605.534220
3899.036584,2675.771965
3911.472594,2654.814079
3878.189898,2297.852039
3867.723067,2504.375310
3849.335776,2579.053841
3865.718750,2592.892135
3864.183324,2196.693129
3847.420405,2265.534220
3859.247934,2579.053841
3854.041911,2366.693129
3850.306940,2585.972988
3833.838374,2504.375310
3850.546371,2435.534220
3845.366436,2442.453367
3824.802997,2272.453367
3856.971495,2674.375310
3839.250448,2372.530570
3768.647919,2441.371660
3779.412268,2504.375310
3807.028517,2379.449717
3819.217071,2373.612276
3807.525985,2510.212751
3766.460256,2271.371660
3771.191721,2196.693129
3797.762437,2372.530570
3786.120625,2574.298106
3765.821346,2510.212751
3707.626049,2360.855688
3727.028750,2454.128249
3757.156198,2271.371660
3707.595325,2202.530570
3778.351989,2334.375310
3744.646934,2352.969339
3743.637093,2441.371660
3717.124586,2366.693129
3713.494197,2196.693129
3736.197585,2347.131898
3726.130212,2297.852039
3658.543532,2504.375310
3706.018255,2166.007299
3683.884799,2202.530570
3661.317373,2366.693129
3665.353422,2278.290808
3662.359815,2272.453367
3651.237102,2334.375310
3690.399352,2517.131898
3700.154709,2278.290808
3601.060170,2366.693129
3697.928995,2423.859338
3633.164691,2504.375310
3605.531527,2196.693129
3654.721731,2429.696779
3577.278339,2190.855688
3624.233505,2202.530570
3575.495000,2366.693129
3569.100220,2196.693129
3584.451599,2215.287158
3519.853065,2127.852039
3505.534965,2366.693129
3579.736848,2360.855688
3574.257991,2202.530570
3560.787055,2202.530570
3524.456785,2265.534220
3498.078642,2196.693129
3501.788054,2127.852039
3490.959283,2265.534220
3506.483249,2209.449717
3509.781340,2196.693129
3444.271495,2340.212751
3456.746552,2190.855688
3449.327076,2059.010948
3473.111415,2122.014598
3473.961792,2259.696779
3412.167612,2059.010948
3412.389992,1996.007299
3473.950905,2359.888486
3438.456399,2140.608627
3446.533885,2196.693129
3445.433709,2190.855688
3432.268117,2059.010948
3378.181098,2190.855688
3383.625450,2127.852039
3367.590357,2196.693129
3329.893778,2190.855688
3311.796222,2190.855688
3280.379333,2122.014598
3366.600483,2127.852039
3296.809600,2122.014598
3309.526025,2059.010948
3297.835556,2059.010948
3348.666738,2122.014598
3328.954711,2127.852039
3270.834657,2127.852039
3288.071018,2127.852039
3270.496676,2271.371660
3283.906631,2127.852039
3294.967450,2059.010948
3281.111374,2122.014598
3208.268334,2127.852039
3235.674417,2122.014598
3213.705851,2196.693129
3199.459078,2127.852039
3246.027683,2190.855688
3179.399125,2059.010948
3149.751027,2064.848389
3172.627604,2127.852039
3191.916950,2064.848389
3174.662972,2122.014598
3190.243175,2127.852039
3127.068594,2059.010948
3122.514611,2127.852039
3154.301915,2122.014598
3127.576154,2127.852039
3094.257392,2059.010948
3116.438494,2059.010948
3084.954075,2059.010948
3092.226950,2059.010948
3089.680453,2059.010948
3028.409665,2127.852039
3048.462895,2059.010948
3077.095587,2059.010948
3029.358363,2064.848389
3000.640243,2059.010948
3028.165999,2127.852039
3030.979969,2059.010948
3006.086612,2122.014598
3010.759700,2059.010948
2994.395258,2064.848389
3021.402359,1996.007299
2949.621174,2127.852039
2986.816436,2059.010948
2982.482380,2059.010948
2946.641256,2059.010948
2938.098042,2059.010948
2910.837706,2059.010948
2950.662664,2059.010948
2932.334100,2059.010948
2933.710722,1996.007299
2890.401918,2059.010948
2875.820995,2059.010948
2881.462248,2059.010948
2879.025095,2059.010948
2852.750767,2059.010948
2850.349077,2059.010948
2857.064170,2059.010948
2832.352406,2059.010948
2855.215463,2059.010948
2813.117895,2059.010948
2813.234298,2059.010948
2807.640681,2059.010948
2774.537174,2059.010948
2751.623179,1996.007299
2739.825047,1996.007299
2819.294543,2059.010948
2759.130504,2059.010948
2767.271916,2059.010948
2761.424466,2059.010948
2770.192994,2059.010948
2739.736323,2059.010948
2698.235310,1996.007299
2714.145776,2059.010948
2727.433073,2059.010948
2709.609045,1996.007299
2703.444685,2059.010948
2700.347930,2059.010948
2645.382107,2059.010948
2661.148939,1996.007299
2636.160751,1996.007299
2622.518240,2059.010948
2649.506266,1996.007299
2650.244982,2059.010948
2630.410546,1996.007299
2637.700051,2059.010948
2629.043578,2059.010948
2599.989583,1996.007299
2597.027465,1996.007299
2610.958735,2059.010948
2600.335569,2059.010948
2609.523015,2059.010948
2549.125736,1996.007299
2597.462705,1996.007299
2576.027402,1996.007299
2579.001757,1996.007299
2575.747693,1996.007299
2555.969144,2059.010948
2571.790590,1996.007299
2525.720092,1996.007299
2545.788613,1996.007299
2538.905773,2059.010948
2534.914237,2059.010948
2512.112234,1996.007299
2477.537535,1996.007299
2508.702296,1996.007299
2517.835092,1996.007299
2504.096891,1996.007299
2505.777849,1996.007299
2470.888657,1996.007299
2490.724217,1996.007299
2460.921791,1996.007299
2470.893001,1996.007299
2453.761087,1996.007299
2457.711511,1996.007299
2428.906707,1996.007299
2434.057655,1996.007299
2421.856151,1996.007299
2439.903328,1996.007299
2447.130934,1996.007299
2437.565070,1996.007299
2439.194595,1996.007299
2427.376890,1996.007299
2411.241686,1996.007299
2403.537084,1996.007299
2410.866629,1996.007299
2393.029589,1996.007299
2375.277583,1996.007299
2415.561681,1996.007299
2409.278383,1996.007299
2370.756159,1996.007299
2373.160001,1996.007299
2386.381749,1996.007299
2395.331946,1996.007299
2377.543281,1996.007299
2383.376866,1996.007299
2354.961771,1996.007299
2383.954045,1996.007299
2366.355784,1933.003649
2354.553872,1996.007299
2320.501666,1996.007299
2335.276180,1996.007299
2349.047012,1996.007299
2348.271913,1933.003649
2355.045452,1996.007299
2329.136115,1996.007299
2325.159610,1996.007299
2326.001923,1996.007299
2312.969402,1996.007299
2327.929970,1933.003649
2325.912214,1933.003649
2328.019614,1996.007299
2318.624613,1996.007299
2303.368954,1996.007299
2323.766584,1996.007299
2300.385801,1996.007299
2305.459069,1996.007299
2287.084441,1933.003649
2286.224258,1996.007299
2280.595822,1996.007299
2266.866079,1996.007299
2313.791142,1996.007299
2272.256164,1933.003649
2271.817406,1933.003649
2280.534736,1933.003649
2272.150604,1996.007299
2269.445304,1996.007299
2279.334470,1933.003649
2256.769328,1996.007299
2269.349936,1933.003649
2268.549431,1996.007299
2279.409427,1996.007299
2267.033463,1933.003649
2256.846041,1933.003649
2253.170839,1933.003649
2244.326264,1933.003649
2249.138824,1933.003649
2249.364067,1933.003649
2224.963928,1933.003649
2241.982794,1933.003649
2249.539197,1933.003649
2241.937371,1933.003649
2239.898824,1996.007299
2220.595008,1933.003649
2224.374732,1996.007299
2240.088754,1933.003649
2250.585994,1933.003649
2234.401898,1933.003649
2226.196036,1933.003649
2228.641404,1996.007299
2212.933365,1996.007299
2225.716234,1933.003649
2245.978965,1933.003649
2230.195972,1933.003649
2213.456118,1933.003649
2216.264093,1933.003649
2202.655439,1933.003649
2206.230990,1933.003649
2208.855456,1933.003649
2187.893252,1996.007299
2226.672752,1933.003649
2208.611094,1933.003649
2213.743757,1933.003649
2179.778012,1933.003649
2221.163623,1933.003649
2193.935512,1933.003649
2210.356516,1933.003649
2205.105115,1933.003649
2204.659039,1933.003649
2218.649092,1933.003649
2173.197642,1933.003649
2199.012901,1933.003649
2178.366448,1933.003649
2176.586201,1933.003649
2195.048942,1933.003649
2194.130854,1933.003649
2191.581589,1933.003649
2168.997249,1933.003649
2164.088264,1933.003649
2176.380437,1933.003649
2169.415748,1933.003649
2181.236804,1933.003649
2177.351798,1933.003649
2158.436177,1933.003649
2170.626532,1933.003649
2173.230610,1933.003649
2165.597750,1933.003649
2175.561396,1933.003649
2169.557585,1933.003649
2157.521183,1933.003649
2162.287051,1933.003649
2167.243803,1933.003649
2152.089699,1933.003649
2156.745223,1933.003649
2144.877596,1933.003649
2143.134293,1933.003649
2144.638281,1933.003649
2139.776242,1933.003649
2125.377029,1933.003649
2153.706682,1933.003649
2128.912059,1933.003649
2158.019775,1933.003649
2126.914884,1933.003649
2153.064492,1933.003649
2144.754881,1933.003649
2136.400392,1933.003649
2134.572080,1933.003649
2140.728429,1933.003649
2134.923724,1933.003649
2142.488542,1933.003649
2106.066860,1933.003649
2138.849440,1933.003649
2121.907798,1933.003649
2144.443742,1933.003649
2123.327796,1933.003649
2124.767614,1933.003649
2131.434156,1933.003649
2132.704785,1933.003649
2127.902257,1933.003649
2126.370776,1933.003649
2108.900971,1933.003649
2128.632913,1933.003649
2122.491824,1933.003649
2119.716406,1933.003649
2114.647598,1933.003649
2098.564254,1933.003649
2133.714626,1933.003649
2102.752761,1933.003649
2101.715051,1933.003649
2096.421706,1933.003649
2088.365452,1933.003649
2103.069105,1933.003649
2085.008980,1933.003649
2069.226862,1933.003649
2101.710654,1933.003649
2073.372228,1933.003649
2067.296483,1933.003649
2066.478386,1933.003649
2092.681867,1933.003649
2081.922404,1933.003649
2088.452590,1933.003649
2072.372472,1933.003649
2083.445975,1933.003649
2078.952246,1933.003649
2078.456289,1933.003649
2064.491055,1933.003649
2076.285063,1933.003649
2046.631743,1933.003649
2058.510735,1933.003649
2069.658023,1933.003649
2068.941288,1933.003649
2073.646244,1933.003649
2051.909679,1933.003649
2061.790313,1933.003649
2069.315283,1933.003649
2062.970917,1933.003649
2061.602424,1933.003649
2049.597560,1933.003649
2054.081212,1933.003649
2065.891889,1933.003649
2056.387799,1933.003649
2059.880710,1933.003649
2036.840073,1933.003649
2026.840135,1933.003649
2045.670250,1933.003649
2017.901974,1933.003649
2045.444050,1933.003649
2040.981163,1933.003649
2030.790121,1933.003649
2042.733440,1933.003649
2034.582791,1933.003649
2005.136825,1933.003649
2030.168217,1933.003649
2041.313278,1933.003649
2041.307991,1933.003649
2031.023514,1933.003649
2022.929851,1933.003649
2025.768130,1933.003649
2019.827157,1933.003649
2040.420698,1933.003649
2035.130426,1933.003649
2019.415021,1933.003649
2015.920338,1933.003649
2018.111223,1933.003649
2020.345343,1933.003649
2025.373823,1933.003649
2025.902390,1933.003649
2005.451252,1933.003649
1999.511817,1933.003649
2002.676688,1933.003649
2003.165485,1933.003649
2024.914808,1933.003649
2014.169600,1933.003649
2016.440577,1933.003649
2008.271505,1933.003649
1993.501697,1933.003649
2001.871788,1933.003649
2004.363498,1933.003649
2004.350074,1933.003649
2005.427188,1933.003649
1991.688436,1933.003649
1982.534795,1933.003649
1981.665113,1933.003649
2015.902063,1933.003649
2004.900551,1933.003649
2005.372645,1933.003649
1997.100387,1933.003649
2004.233178,1933.003649
1985.181429,1933.003649
1993.832255,1933.003649
1987.444451,1933.003649
2006.280506,1933.003649
1983.060347,1933.003649
1978.827472,1933.003649
1992.539940,1933.003649
1998.380215,1933.003649
1990.544988,1933.003649
1977.940191,1933.003649
1973.287998,1933.003649
1975.073321,1933.003649
1990.796127,1933.003649
1978.792554,1933.003649
1986.233732,1933.003649
1987.620423,1933.003649
1985.864634,1933.003649
1963.537908,1933.003649
1971.570753,1933.003649
1956.818512,1933.003649
1977.423887,1933.003649
1978.953424,1933.003649
1991.818210,1933.003649
1982.956993,1933.003649
1982.074181,1933.003649
1974.768833,1933.003649
1971.282067,1933.003649
1980.615245,1933.003649
1964.950932,1933.003649
1968.927921,1933.003649
1959.633579,1933.003649
1965.295923,1933.003649
1962.691960,1933.003649
1968.391882,1933.003649
1959.277361,1933.003649
1957.440161,1933.003649
1966.947929,1933.003649
1963.780593,1933.003649
1969.425194,1933.003649
1960.395918,1933.003649
1958.588029,1933.003649
1952.679414,1933.003649
1957.147227,1933.003649
1952.711685,1933.003649
1964.723902,1933.003649
1959.827170,1933.003649
1956.922800,1933.003649
1961.749689,1933.003649
1978.509039,1933.003649
1962.024714,1933.003649
1959.566053,1933.003649
1954.864007,1933.003649
1962.778421,1933.003649
1966.008892,1933.003649
1945.385530,1933.003649
1953.832689,1933.003649
1956.393760,1933.003649
1962.507705,1933.003649
1945.589728,1933.003649
1960.783033,1933.003649
1963.720422,1933.003649
1955.186543,1933.003649
1931.945407,1933.003649
1942.792108,1933.003649
1964.854103,1933.003649
1957.785420,1933.003649
1958.081502,1933.003649
1945.239934,1933.003649
1966.360679,1933.003649
1948.661801,1933.003649
1945.692540,1933.003649
1946.594603,1933.003649
1957.142121,1933.003649
1944.635041,1933.003649
1949.750225,1933.003649
1951.606883,1933.003649
1931.923163,1933.003649
1952.471869,1933.003649
1944.022958,1933.003649
1940.079683,1933.003649
1961.218250,1933.003649
1944.314945,1933.003649
1936.367146,1933.003649
1956.270156,1933.003649
1941.781996,1933.003649
1934.142351,1933.003649
1944.184492,1933.003649
1948.775095,1933.003649
1949.646036,1933.003649
1911.674300,1933.003649
1946.352234,1933.003649
1944.326073,1933.003649
1925.701287,1933.003649
1937.201993,1933.003649
1934.448729,1933.003649
1915.999227,1933.003649
1936.757271,1933.003649
1948.495305,1933.003649
1939.306144,1933.003649
1946.325430,1933.003649
1938.320313,1933.003649
1946.303652,1933.003649
1943.531500,1933.003649
1934.592944,1933.003649
1941.331187,1933.003649
1928.771266,1933.003649
1947.419663,1933.003649
1947.686684,1933.003649
1931.079057,1933.003649
1956.201916,1933.003649
1940.801273,1933.003649
1922.395550,1933.003649
1939.759327,1933.003649
1943.858803,1933.003649
1945.046925,1933.003649
1932.167449,1933.003649
1946.555358,1933.003649
1952.109950,1933.003649
1951.383571,1933.003649
1928.299753,1933.003649
1904.190334,1933.003649
1936.623350,1933.003649
1945.614935,1933.003649
1929.133760,1933.003649
1903.313846,1933.003649
1899.902844,1933.003649
1932.727482,1933.003649
1933.780098,1933.003649
1919.810958,1933.003649
1933.981676,1933.003649
1926.226375,1933.003649
1944.263517,1933.003649
1948.294815,1933.003649
1941.933184,1933.003649
1930.896083,1933.003649
1941.054583,1933.003649
1920.786609,1933.003649
1938.775970,1933.003649
1945.382912,1933.003649
1946.581347,1933.003649
1930.682327,1933.003649
1918.290544,1933.003649
1932.274286,1933.003649
1928.132443,1933.003649
1927.765380,1933.003649
1948.370672,1933.003649
1927.998752,1933.003649
1874.692360,1933.003649
1924.167116,1933.003649
1925.761805,1933.003649
1900.275715,1933.003649
1923.712598,1933.003649
1913.843391,1933.003649
1921.210678,1933.003649
1925.407218,1933.003649
1915.988574,1933.003649
1942.645778,1933.003649
1892.957787,1933.003649
1925.558375,1933.003649
1931.420911,1933.003649
1931.487220,1933.003649
1923.862176,1933.003649
1937.047680,1933.003649
1930.442594,1933.003649
1927.630097,1933.003649
1939.559669,1933.003649
1929.674278,1933.003649
1941.200714,1933.003649
1931.621675,1933.003649
1928.269258,1933.003649
1941.530893,1933.003649
1926.117974,1933.003649
1911.649626,1933.003649
1920.648477,1933.003649
1921.097187,1933.003649
1926.042624,1933.003649
1923.118031,1933.003649
1866.510128,1933.003649
1936.249423,1933.003649
1905.657450,1933.003649
1941.274669,1933.003649
1897.615527,1933.003649
1920.675504,1933.003649
1933.779608,1933.003649
1905.946497,1933.003649
1888.667371,1933.003649
1910.687539,1933.003649
1930.031014,1933.003649
1909.931699,1933.003649
1922.894936,1933.003649
