2.525692,0.518702,0.017239,0.000425,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000055,0.002348,0.088506,2.503760,0.131604,0.004644,0.000137,0.000004,0.000003,0.000083,0.002347,0.044324,0.003947,0.028877,0.001528,0.000054,0.000002,0.000011,0.000041,
141.396938,2.507975,0.044612,0.000795,0.000014,0.000000,0.000001,0.000014,0.000001,0.000000,0.000014,0.000784,0.044268,2.501464,141.440678,2.502230,0.044322,0.000786,0.000015,0.000056,0.002346,0.088424,2.501464,0.088461,0.002854,0.000091,0.000003,0.000000,0.000000,0.000001,
2.499128,0.088487,0.002352,0.000056,0.000001,0.000002,0.000055,0.000784,0.000055,0.000002,0.000001,0.000055,0.002346,0.088424,2.501463,0.088438,0.002347,0.000056,0.000015,0.000784,0.044267,2.501462,141.440624,2.501463,0.044276,0.000785,0.000014,0.000000,0.000001,0.000014,
0.044185,0.002345,0.000083,0.000003,0.000003,0.000083,0.002346,0.044268,0.002348,0.000083,0.000003,0.000003,0.000083,0.002346,0.044267,0.002346,0.000083,0.000002,0.000001,0.000055,0.002346,0.088424,2.501462,0.088424,0.002346,0.000055,0.000001,0.000003,0.000056,0.000790,
0.000781,0.000055,0.000002,0.000001,0.000055,0.002346,0.088425,2.501472,0.088564,0.002357,0.000056,0.000001,0.000002,0.000055,0.000784,0.000055,0.000002,0.000000,0.000000,0.000002,0.000083,0.002346,0.044267,0.002346,0.000083,0.000003,0.000003,0.000084,0.002379,0.044688,
0.000014,0.000001,0.000000,0.000014,0.000784,0.044268,2.501477,141.441045,2.509296,0.044795,0.000811,0.000015,0.000000,0.000001,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000,0.000003,0.000055,0.000784,0.000055,0.000002,0.000001,0.000057,0.002399,0.089892,2.527199,
0.000014,0.000001,0.000000,0.000001,0.000056,0.002356,0.088852,2.517268,0.529672,0.024684,0.001168,0.000036,0.000001,0.000000,0.000000,0.000000,0.000000,0.000005,0.000013,0.000008,0.000007,0.000002,0.000014,0.000001,0.000000,0.000015,0.000821,0.045806,2.557479,142.945165,
0.000781,0.000055,0.000002,0.000000,0.000005,0.000232,0.010509,0.494739,22.745727,0.833615,0.058733,0.001204,0.000024,0.000000,0.000000,0.000001,0.000017,0.000373,0.000688,0.000455,0.000402,0.000058,0.000004,0.000000,0.000000,0.000011,0.000606,0.031821,1.665887,87.735042,
0.044171,0.002342,0.000083,0.000003,0.000004,0.000187,0.010106,0.578283,33.121391,20.685280,4.325870,0.044375,0.000483,0.000007,0.000001,0.000023,0.000877,0.027796,0.037730,0.024710,0.022078,0.002985,0.000132,0.000005,0.000001,0.000019,0.000830,0.032878,1.206166,40.145420,
2.498335,0.088314,0.002342,0.000055,0.000007,0.000301,0.016200,0.845063,46.726646,17.459115,0.358714,0.007361,0.000160,0.000004,0.000014,0.000683,0.036401,1.468061,2.085710,1.327363,1.208917,0.169477,0.004797,0.000119,0.000004,0.000078,0.003590,0.158260,7.643280,11.286787,
141.352172,2.498335,0.044171,0.000781,0.000014,0.000021,0.000891,0.032435,0.868758,2.236872,0.040490,0.000890,0.000021,0.000004,0.000167,0.009288,0.514854,29.867275,114.361443,66.164503,71.893574,9.070953,0.147879,0.002207,0.000038,0.000007,0.000238,0.007428,0.168059,0.303947,
